name,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,fuelType,brand,notRepairedDamage,postalCode
Mondeo_TDCI_Bj._2002,800,kombi,2002,manuell,115,mondeo,150000,diesel,ford,,34253
Seat_Cordoba_Vario_1.9_TDI_TÜV_NEU!!_Gruene_Plakette!_VHB!,1600,kombi,2000,manuell,90,cordoba,150000,,seat,nein,67346
Volkswagen_Golf_V_1.4_Top_Zustand_*TÜV*,2800,limousine,2004,manuell,75,golf,100000,benzin,volkswagen,ja,6295
Mercedes_Benz_C_200_T_CDI_Avantgarde_DPF,5499,kombi,2004,manuell,122,c_klasse,150000,diesel,mercedes_benz,nein,60318
BMW_323i,5500,limousine,2000,manuell,170,3er,150000,benzin,bmw,nein,41470
Mondeo_Tddi_Teile_gesucht,0,kombi,2001,manuell,115,mondeo,150000,,ford,,57627
Suzuki_LJ_80_fuer_Bastler,1000,suv,1982,manuell,41,andere,150000,benzin,suzuki,,56337
Audi_A4_Avant_2.0_TDI_Attraction_150PS_Xenon+_Navi+,22290,kombi,2013,manuell,150,a4,50000,diesel,audi,nein,84048
ich_verkaufe_einen_Golf_5,3750,,2005,,75,golf,150000,,volkswagen,,22115
Lancia_Phedra_2.0_16v_JTD_Emblema,1440,bus,2003,manuell,109,andere,150000,diesel,lancia,nein,83317
Renault_Clio_1.4_RXE,1150,kleinwagen,2000,manuell,75,clio,150000,benzin,renault,nein,44879
Volkswagen_Golf_2.0_GTD_Bremsen+Scheiben+TÜV_NEU_NAVI,15700,limousine,2011,manuell,170,golf,90000,diesel,volkswagen,nein,32832
BMW_316i,899,coupe,1995,manuell,102,3er,150000,benzin,bmw,nein,85640
Mercedes_E_Klasse_kotfuegel_richt,130,kombi,1998,,0,e_klasse,150000,,mercedes_benz,,22047
Bmw_320i_Touring_mit_Lederausstattung_in_schwarz__Vollaustattung.,9200,kombi,2006,manuell,150,3er,150000,benzin,bmw,nein,85659
Mercedes_Benz_Sprinter_313_CDI_Doka_3_5t,3350,bus,2000,manuell,130,sprinter,150000,diesel,mercedes_benz,nein,96472
Renault_Clio_II_1.2_i_16V,2700,kleinwagen,2006,manuell,75,clio,125000,benzin,renault,ja,34582
Mazda_Premacy_1.9,800,bus,2001,automatik,114,andere,150000,benzin,mazda,ja,35043
Nissan_350_Z,10200,coupe,2008,manuell,0,andere,90000,benzin,nissan,,71131
Audi_A6_2.0_TDI_DPF_multitronic,9800,limousine,2008,automatik,140,a6,150000,diesel,audi,nein,48249
Volkswagen_Golf_2.0_GTI_DSG,14700,limousine,2012,automatik,211,golf,60000,benzin,volkswagen,ja,42283
Schicker__roter__Sportflitzer_GOLF_4_1_6,1200,limousine,1997,manuell,101,golf,150000,benzin,volkswagen,,10777
Mitsubishi_Colt_1300_GLi_|_original_65.500_Km_|_TÜV_neu,895,limousine,1995,manuell,75,colt,70000,benzin,mitsubishi,nein,50823
Volkswagen_6n,950,kleinwagen,1995,manuell,54,polo,150000,benzin,volkswagen,nein,34270
Subaru_Impreza_2.5i_US_Modell_sehr_selten___RS_STI_WRX__,8000,limousine,2006,manuell,177,impreza,150000,,subaru,nein,66540
BMW_540ia_M_packet_Shadowline,6799,limousine,2002,automatik,286,5er,150000,lpg,bmw,nein,41836
Opel_Corsa_MIT_TÜV__Geringer_Verbrauch__ALUFELGEN_!!!,500,kleinwagen,1999,manuell,56,corsa,150000,benzin,opel,nein,32756
Volkswagen_Polo_1.2_TSI_DSG_MATCH,11919,kleinwagen,2012,automatik,90,polo,30000,benzin,volkswagen,nein,6110
Porsche_Cayman_2.9___PCM/Navi___Sport_Chrono___TÜV_neu,25900,coupe,2009,manuell,265,andere,125000,benzin,porsche,nein,93053
vw_golf_3_90ps_lederausstattung,300,kleinwagen,1993,manuell,90,golf,150000,benzin,volkswagen,,27412
Audi_A1_1.6_TDI_Attraction,10800,kleinwagen,2010,manuell,105,a1,125000,diesel,audi,nein,24537
Opel_Vectra_Edition_2000_klimaautomatic_Standheizung___gepflegt,650,limousine,2002,manuell,101,vectra,150000,benzin,opel,nein,16816
BMW_318i_touring,800,kombi,2000,manuell,118,3er,150000,benzin,bmw,ja,51647
Volkswagen_Lupo_1.4_TDI,1690,kleinwagen,2001,manuell,75,lupo,150000,diesel,volkswagen,nein,45147
Megane_CC,3650,cabrio,2004,manuell,113,megane,150000,benzin,renault,,21739
Citroën_Berlingo_L1_1.6_HDi_75_Niveau_B,4850,bus,2009,manuell,75,berlingo,80000,diesel,citroen,nein,42651
Mitsubishi_Colt_Tuev_07/2016,450,,2016,manuell,0,,150000,benzin,mitsubishi,nein,59302
Mercedes__C220__CDI,1450,limousine,1999,manuell,0,c_klasse,5000,,mercedes_benz,nein,39120
Volkswagen_Passat_Variant_2.0_TDI,4500,kombi,2007,manuell,140,passat,150000,diesel,volkswagen,nein,93437
Volkswagen_Passat_Variant_2.0_5V_Comfortline_Family,3900,kombi,2003,manuell,131,passat,150000,benzin,volkswagen,nein,39218
Volkswagen_Caravelle_Lang_DSG_Navi_Standheiz._VOLL,26999,bus,2013,automatik,140,transporter,80000,diesel,volkswagen,nein,83684
Volkswagen_Passat_Variant_1.6,750,kombi,2000,manuell,101,passat,150000,benzin,volkswagen,nein,23758
"BMW_730d_VOLLAUSSTATTUNG__E38_""2.Hand""",5900,limousine,1999,automatik,184,7er,150000,diesel,bmw,nein,9405
Audi_A6_3.0_TDI_competition_S_Line_LED_BOSE,56900,limousine,2015,automatik,326,a6,5000,diesel,audi,nein,45525
Volkswagen_Golf_2.0,1100,limousine,2000,manuell,116,golf,150000,benzin,volkswagen,nein,90439
Mercedes_Benz_CLS_350_CDI_4Matic_7G_TRONIC,48000,coupe,2014,automatik,265,andere,80000,diesel,mercedes_benz,nein,96123
Renault_Clio_III_Sport_RS_201,8400,kleinwagen,2009,manuell,201,clio,70000,benzin,renault,nein,99713
Tausche_Youngtimer_Audi_80_mit_knapp_62000_km,1,limousine,1990,manuell,90,80,70000,benzin,audi,nein,55122
VW_Golf_IV_1.4_16V_Motorschaden?,800,limousine,1998,manuell,75,golf,150000,benzin,volkswagen,ja,31275
Mercedes_Benz_ML_350_CDI_4Matic_7G_TRONIC_DPF_BRABUS_AMG,27500,suv,2009,automatik,224,m_klasse,150000,diesel,mercedes_benz,nein,54636
Volkswagen_Touran_1.4_TSI_Highline_R_Line_7Sitze/Standheiz.,14950,bus,2009,manuell,140,touran,70000,benzin,volkswagen,nein,55129
BMW_Z4_roadster_2.2i,14900,cabrio,2004,manuell,170,z_reihe,70000,benzin,bmw,nein,16321
BMW_535i,2950,limousine,1998,automatik,235,5er,150000,benzin,bmw,nein,97332
Audi_80_coupe_top_gepflegt_2_0,1500,coupe,1994,manuell,116,,150000,,audi,nein,32791
VW_Tiguan_2.0_TDI_DPF_BlueMotion_Technology,12000,suv,2011,manuell,101,tiguan,150000,diesel,volkswagen,nein,1069
Mercedes_Benz_C_220_T_CDI_Elegance,2500,kombi,2001,automatik,150,c_klasse,150000,diesel,mercedes_benz,nein,22549
Volkswagen_Golf_4_Cabrio_2.0l_Benzin,2400,cabrio,2001,,115,golf,150000,benzin,volkswagen,nein,47533
Hyundai_i30_Withe_Edition,4600,,2017,manuell,109,i_reihe,125000,benzin,hyundai,nein,93495
Mitsubishi_3000_GT,6000,coupe,1995,manuell,286,andere,150000,benzin,mitsubishi,nein,36093
Ford_Fiesta_1.6_TDCi_Titanium,8950,kleinwagen,2012,manuell,95,fiesta,60000,diesel,ford,nein,50968
Opel_corsa_Topp_mit_1_Jahr_tuev,590,limousine,1996,manuell,0,corsa,150000,,opel,,32052
Ford_Fiesta_aus_1._Hand_mit_Getriebeschaden,150,,2016,automatik,75,fiesta,50000,benzin,ford,ja,32457
Ford_Mustang,18700,coupe,2009,automatik,213,mustang,80000,benzin,ford,nein,97424
VW_Polo_1_2_Match_Plus_Teilleder_Panorama_SHZ_PDC_Klimaautomatik,9500,limousine,2012,manuell,69,polo,50000,benzin,volkswagen,,91722
Volkswagen_Passat_3c_CC_2.0_TDI_DSG,11550,coupe,2009,automatik,140,passat,125000,diesel,volkswagen,nein,26931
Renault_Grand_Espace,1250,,2017,,0,espace,150000,benzin,renault,,63073
BMW_316i,2400,limousine,1989,manuell,102,3er,150000,benzin,bmw,nein,95364
VWTiguan_sehr_gepflegt,16150,suv,2011,manuell,150,tiguan,30000,benzin,volkswagen,nein,6502
Sharan_dti,3400,bus,2000,manuell,0,sharan,150000,diesel,volkswagen,nein,38259
Audi_1.Hand_Navi_Leder_Xenon,3000,coupe,2000,manuell,179,tt,150000,benzin,audi,nein,55120
Volkswagen_Golf_1.9_TDI_Comfortline,5500,limousine,2004,manuell,90,golf,150000,diesel,volkswagen,nein,56235
Mazda_6._Scheckheft,2000,limousine,2004,manuell,122,6_reihe,5000,diesel,mazda,nein,54558
Twingo_1_2,300,kleinwagen,1998,manuell,58,twingo,125000,,renault,,42579
Verkaufe_Renault_Megane_Classic_mit_Klima,890,limousine,2000,manuell,107,megane,150000,benzin,renault,ja,41065
Honda_jazz_1.4___5trg__mod_2006___klimatron___euro4___faehrt_super,2390,,2016,,83,jazz,150000,benzin,honda,nein,78713
Mercedes_Benz_A_klasse,1450,,2017,,0,a_klasse,150000,benzin,mercedes_benz,,45886
Astra_G__neu_TÜV,1699,limousine,1999,,75,astra,150000,benzin,opel,,26817
Mitsubishi_L_300,2899,bus,1996,manuell,69,andere,150000,diesel,mitsubishi,nein,13409
Volkswagen_Golf_1.4_Comfortline,4800,limousine,2004,manuell,75,golf,80000,benzin,volkswagen,nein,22926
Peugeot_308_175_THP_Sport_Plus__Navi__Panorama__Teilled.,6799,limousine,2008,manuell,174,3_reihe,90000,benzin,peugeot,nein,58095
VW_Touran___1.9_Diesel___6_Gang_Getriebe,3400,bus,2003,manuell,100,touran,150000,diesel,volkswagen,,41061
Opel_Astra_H_TÜV_neu,2650,limousine,2004,manuell,125,astra,150000,benzin,opel,nein,96528
Renault_Clio_1.6_16_V,1000,kleinwagen,1999,manuell,107,clio,150000,benzin,renault,nein,14612
Audi_a3_8l,800,coupe,1997,manuell,125,a3,150000,benzin,audi,ja,64739
Audi_A4_Cabriolet_3.0,5299,cabrio,2002,manuell,220,a4,150000,benzin,audi,nein,80999
Mercedes_Benz_E_220,7150,limousine,2002,manuell,150,e_klasse,150000,diesel,mercedes_benz,nein,70619
Tauache_90ccm_roller_gegen_auto,200,,2009,,0,,10000,,sonstige_autos,,6493
Citroën_c4_Coupé_TÜV_2017,2300,coupe,2006,manuell,88,c4,150000,benzin,citroen,nein,49565
Biete_BMW_318_i_Kombi_auch_Tausch,1600,kombi,1999,manuell,0,,150000,benzin,bmw,nein,41199
Opel_Corsa._1_Jahr_Tuev.,350,,2017,,0,corsa,150000,benzin,opel,,26655
VW_Golf_Plus_DPF_140_PS_Rentnerfahrzeug,5500,bus,2006,manuell,140,golf,150000,diesel,volkswagen,nein,87656
Fiat_Panda_4x4_Raritaet,4400,kleinwagen,1997,manuell,54,panda,125000,benzin,fiat,nein,78112
Audi_A3_2.0_TDI_Sportback_DPF,7950,limousine,2008,manuell,140,a3,150000,diesel,audi,nein,26419
BMW_Z4_Coupe_3.0si_/Sommerfahrzeug,16500,coupe,2007,manuell,265,z_reihe,150000,benzin,bmw,nein,71083
BMW_Z4_roadster_2.2i_Automatik_Prof_Navi,8100,cabrio,2004,automatik,170,z_reihe,150000,benzin,bmw,nein,38723
VW_Buss_T5_Kastenwagen_mit_Klima_und_Anhaengerkupplung,3999,,2017,manuell,85,transporter,150000,diesel,volkswagen,,50321
Volkswagen_up!_ASG_high_up!,9750,kleinwagen,2013,automatik,75,up,60000,benzin,volkswagen,nein,99817
Mazda_3_2.2_MZR_CD_DPF_Sports_Line,7700,limousine,2009,manuell,185,3_reihe,150000,diesel,mazda,nein,35510
PEUGEOT_306_Cabriolet_1_6_Saint_Tropez,2500,cabrio,1999,manuell,88,3_reihe,150000,benzin,peugeot,,65624
Smart_smart_&_passion,1195,kleinwagen,1999,automatik,54,fortwo,125000,benzin,smart,nein,86399
Renault_Clio_Grandtour_1.2_16V_75_Dynamique,9790,kombi,2014,manuell,73,clio,30000,benzin,renault,nein,10249
Renault_Clio,1849,kleinwagen,1999,manuell,54,clio,90000,benzin,renault,nein,53940
Smart_Fortwo_Coupe_cdi__schwarz_,3300,kleinwagen,2006,automatik,41,fortwo,125000,diesel,smart,nein,33719
Volkswagen_Transporter_T4_70B_1F2,650,kombi,1991,manuell,77,transporter,150000,diesel,volkswagen,ja,59348
Toyota_Celica_GT,2600,coupe,1998,manuell,170,andere,150000,benzin,toyota,nein,9437
Mercedes_Benz_C_220_T_CDI_Avantgarde,11700,kombi,2008,manuell,170,andere,150000,diesel,mercedes_benz,nein,91717
renault_gebraucht,600,bus,1998,manuell,90,scenic,150000,benzin,renault,ja,24143
Hyundai_i30cw_1.4_Cl._Sparauto_LPG_Gas__1._Hand_scheckh.,4950,kombi,2009,manuell,109,i_reihe,150000,benzin,hyundai,nein,87439
LUPO_1.0_LPG_super_sparsam___8fach_bereift___TÜV_NEU_bis_03/2018!,1600,kleinwagen,2003,manuell,50,lupo,150000,benzin,volkswagen,nein,55543
BMW_3er_318_Ci_Edition_Exclusive_M_Technic_CABRIO_8500€,8499,cabrio,2006,manuell,150,3er,150000,benzin,bmw,nein,51515
Fiat_Sicento_Abart,1650,,2017,manuell,0,seicento,60000,benzin,fiat,nein,91315
Volkswagen_Golf_1.6,1700,limousine,1999,manuell,101,golf,150000,benzin,volkswagen,nein,37619
Kia_Ceed_1.4_CVVT_Attract_blau_metallic_SHZ_HU_2_/17,5750,limousine,2010,manuell,90,ceed,100000,benzin,kia,nein,85665
Renault_Kangoo_1.2_16V_Authentique,600,bus,2001,manuell,75,kangoo,150000,benzin,renault,ja,58553
Sehr_sauber_vw_polo_Mit_klimaanlage,0,,2005,,0,polo,150000,benzin,volkswagen,,35392
520_Navi__Klima___Automatik...,8700,limousine,2004,automatik,170,5er,150000,benzin,bmw,nein,21682
Mercedes_Benz_E220CDI_Kombi_Automatik,1200,kombi,1999,automatik,125,c_klasse,150000,diesel,mercedes_benz,nein,53123
Mazda_5_1.6_MZ_CD_Sendo,18880,bus,2014,manuell,116,5_reihe,20000,diesel,mazda,nein,59872
BMW_520d_Touring_Aut.,11200,kombi,2008,automatik,177,5er,150000,diesel,bmw,nein,91301
Camaro_3.4_..V6,3550,limousine,1993,manuell,0,andere,125000,benzin,chevrolet,,54634
Seat_Ibiza_Sport,3900,kleinwagen,2003,manuell,75,ibiza,125000,benzin,seat,nein,53572
BMW_118d_DPF,13849,limousine,2010,manuell,143,1er,80000,diesel,bmw,nein,73485
Skoda_Yeti_1.2_TSI_Ambition,13200,suv,2013,manuell,105,yeti,40000,benzin,skoda,nein,79400
Skoda_Fabia_1.4_16V_Combi_Elegance,2500,kombi,2001,manuell,101,fabia,125000,benzin,skoda,nein,81541
Skoda_Fabia_1.2_HTP_Cool_Edition,2550,kleinwagen,2006,manuell,54,fabia,150000,benzin,skoda,nein,27419
Skoda_Octavia_Combi_1.6_Gas_1.hand__Scheckheft,3900,kombi,2006,manuell,102,octavia,150000,lpg,skoda,nein,26419
BMW_330i,2450,limousine,2001,manuell,231,3er,150000,benzin,bmw,nein,85748
Opel_Corsa_B_1.2_TÜV_11/16_Webasto_Standheizung,500,kleinwagen,1996,manuell,45,corsa,70000,benzin,opel,,8496
Volkswagen_Passat_Variant_1.9_TDI,750,kombi,1998,manuell,90,passat,150000,diesel,volkswagen,nein,35415
Opel_Zafira_irmscher,1799,bus,1999,automatik,116,zafira,150000,benzin,opel,nein,64579
Golf_3_mit_gas_Anlage,950,kleinwagen,1997,manuell,0,golf,150000,,volkswagen,nein,53639
Seat_Mii_1.0_Style_Salsa_Sport_Navi__Klima__Tempom...,8150,kleinwagen,2012,manuell,75,mii,60000,benzin,seat,nein,83646
Mazda_RX_8,3900,coupe,2004,manuell,192,rx_reihe,125000,benzin,mazda,nein,57520
Peugeot_107_Klima,5500,kleinwagen,2012,manuell,68,,40000,,peugeot,nein,24536
Opel_Corsa_1.4_ecoFLEX_Start/Stop_Color_Edition,9999,kleinwagen,2014,manuell,90,corsa,20000,benzin,opel,nein,55294
Vw_golf_2_TÜV_neu_!!,1050,,2018,,0,golf,150000,,volkswagen,,53567
!!!_Ford_Mondeo__mit_TÜV___das_ist_wichtig_Tausche__auch_!!!,500,kombi,2001,manuell,131,mondeo,150000,diesel,ford,nein,66117
VW_Golf_1.8_Autogas_mit_Benzin_4_Tuere,699,limousine,1992,manuell,66,golf,150000,lpg,volkswagen,nein,67065
opel_astra_f_cabriolet,999,cabrio,1994,manuell,115,astra,150000,benzin,opel,nein,56070
Audi_A6_4B_4_2_V8,6250,limousine,2003,,299,a6,150000,benzin,audi,,49733
Volkswagen_T2_Bus,10000,bus,1976,,0,transporter,5000,benzin,volkswagen,,73479
Peugeot__F__206_mit_Motorschaden,300,kleinwagen,2001,manuell,0,,150000,benzin,peugeot,ja,84579
BMW_635_CSi_!_Top_gepflegt_!_H_Kennz._!_TÜV_2017,16500,coupe,1983,manuell,218,6er,150000,benzin,bmw,nein,42719
Ford_Focus_1.8__FFV__flexifuel_Style,6500,limousine,2007,manuell,125,focus,125000,andere,ford,nein,97199
Corvette_Z06,49500,cabrio,2013,,0,,10000,benzin,sonstige_autos,nein,79774
Renault_Modus,1200,,2016,manuell,75,modus,150000,benzin,renault,ja,47546
Golf_Cabrio,1480,cabrio,2000,manuell,74,golf,150000,benzin,volkswagen,,19246
Fiat_Punto_188_SX__97.000km__TÜV__8_Fach_Bereifung__MP3_Radio,1490,kleinwagen,2000,manuell,60,punto,100000,benzin,fiat,nein,59557
Opel_Astra_1.7_CDTI_Caravan_DPF_Catch_me_now,3200,kombi,2008,manuell,110,astra,150000,diesel,opel,nein,47495
Audi_A6_Avant_2.5_TDI_TÜV_10.2017,3250,kombi,2003,manuell,163,a6,150000,diesel,audi,nein,40789
Volkswagen_Fox_1.2__KLIMA,3400,kleinwagen,2006,manuell,54,fox,70000,benzin,volkswagen,nein,33790
Renault_Twingo_mit_Faltdach,1100,kleinwagen,2002,manuell,58,twingo,150000,benzin,renault,nein,44623
Opel_Vectra_2.2_DTI,1750,limousine,2002,manuell,125,vectra,150000,diesel,opel,nein,73431
VW_Passat_2l_TDI_DSG_Automatik,3300,kombi,2006,automatik,140,passat,150000,diesel,volkswagen,nein,33775
Chevrolet_Matiz_0.8_SE,1350,kleinwagen,2005,manuell,52,matiz,150000,benzin,chevrolet,ja,91207
Fiat_Panda_1.2_4x4_Climbing,8250,kleinwagen,2012,manuell,69,panda,80000,benzin,fiat,nein,42555
Vw_beetle_highline_2_0_l_lederausstattung_+++,2500,kleinwagen,2000,manuell,115,beetle,150000,benzin,volkswagen,nein,7987
Audi_A6_Avant_2.5_TDI_GRÜNE_Plakette_VOLL,3999,kombi,2004,automatik,163,a6,150000,diesel,audi,nein,18442
Mercedes_Benz_ML_63_AMG_4Matic_7G_TRONIC,21500,suv,2007,automatik,510,m_klasse,150000,lpg,mercedes_benz,nein,33178
BMW_118i,7000,limousine,2007,manuell,143,1er,150000,benzin,bmw,nein,85375
Renault_Grand_Scenic__7_Sitzer__EURO_4,2950,bus,2005,manuell,131,andere,150000,diesel,renault,nein,91781
Hyundai_i20,4850,kleinwagen,2010,manuell,77,i_reihe,100000,benzin,hyundai,,65936
Fiat_Punto_1.2,1100,kleinwagen,2000,manuell,60,punto,60000,benzin,fiat,nein,87600
Opel_Vectra_2_2_GTS_Tuev_12/2017,3600,limousine,2003,manuell,147,vectra,125000,benzin,opel,nein,90439
Volkswagen_Golf_1.4_Comfortline,7750,limousine,2009,manuell,80,golf,125000,benzin,volkswagen,nein,57392
VW_Polo_1.2_*sehr_gepflegter_Zustand*,2950,kleinwagen,2004,manuell,54,polo,90000,benzin,volkswagen,,41812
Opel_corsa_Unfallfahrzeug,400,,2017,manuell,65,corsa,150000,benzin,opel,ja,56479
BMW_520d_Touring_Aut.___NAVI___AHK___Scheckheft,6880,kombi,2007,automatik,150,5er,150000,diesel,bmw,nein,83236
Volkswagen_Golf_Plus_DSG_Navi,5600,bus,2008,automatik,140,golf,150000,diesel,volkswagen,nein,42281
Volkswagen_Golf_1.2TSI_BlueMotion_Technology_DSG_NEUWAGENGARANTIE,10550,limousine,2012,automatik,105,golf,60000,benzin,volkswagen,nein,44309
Mercedes_Benz_A_180__BlueEFFICIENCY_,17500,limousine,2013,manuell,122,a_klasse,40000,benzin,mercedes_benz,nein,55481
Seat_Ibiza_1.4,999,kleinwagen,1999,manuell,60,ibiza,150000,benzin,seat,nein,73340
Opel_Astra_Automatik,3400,,2018,,0,astra,150000,benzin,opel,nein,44789
Opel_Astra_Kombi_mit_Anhaengerkupplung,2000,kombi,1998,manuell,115,astra,150000,benzin,opel,nein,86859
Citroen__c1,2350,,2006,,0,c1,5000,andere,citroen,,26123
Astra_Gsi_C20let_3xxPs_Eds_F28,6250,,2016,manuell,310,astra,150000,,opel,,58809
Audi_A4_1.8,2700,limousine,1999,manuell,125,a4,125000,benzin,audi,nein,57072
Opel_Corsa_Grand_Slam,500,kleinwagen,1995,manuell,45,corsa,150000,benzin,opel,nein,85748
Smart_smart_fortwo_cabrio_pulse_micro_hybrid_drive,5555,cabrio,2010,automatik,71,fortwo,90000,benzin,smart,nein,85540
Mercedes_Benz_A_160_BlueEFFICIENCY_Avantgarde,8450,limousine,2010,manuell,95,a_klasse,70000,benzin,mercedes_benz,nein,21465
Opel_Astra_G_Cabrio,2750,cabrio,2001,manuell,147,astra,150000,benzin,opel,,44359
Opel_corsa_b_tuev_3.2018,650,kleinwagen,1997,manuell,45,corsa,150000,benzin,opel,nein,48683
Ford_Focus_Trend,680,limousine,2000,manuell,75,focus,150000,benzin,ford,nein,67661
Opel_Corsa_B___________AHK,444,kleinwagen,1995,manuell,45,corsa,150000,benzin,opel,nein,58452
Peugeot_207_75,4650,kleinwagen,2009,manuell,73,2_reihe,70000,benzin,peugeot,nein,50674
Kia_Rio_1.4_EX,4450,kleinwagen,2007,manuell,97,rio,70000,benzin,kia,nein,45892
Nissan_Micra_1.2_Tuev_Neu_Maerz_2018_OHNE_MÄNGEL_Top_Zustand,1999,kleinwagen,2003,manuell,65,micra,80000,benzin,nissan,nein,70376
Opel_Zafira_1.7_CDT_AHK_Regen_Lichtsensor__unfallfrei,9650,bus,2011,manuell,110,zafira,100000,diesel,opel,nein,49477
W124_320_E_TÜV_03/2017_5_Gang_Automatik_KLIMA,2700,limousine,1992,automatik,220,e_klasse,150000,benzin,mercedes_benz,,71706
Peugeot_806_HDi_je_parle_francais_la_110,2200,bus,2000,manuell,0,andere,150000,diesel,peugeot,nein,54296
Schlachte_Golf_4._89.000_KM._Blau_1.4_16V,1,,2000,,75,golf,90000,benzin,volkswagen,,78588
Volkswagen_Fox_zu_verkaufen._Top_Zustand,4500,,2016,,0,fox,60000,,volkswagen,,41466
Mercedes_Benz_A_140__2.Hand_Scheckheft_gepfl.,3850,limousine,2004,automatik,82,a_klasse,125000,benzin,mercedes_benz,nein,59348
Volkswagen_Touareg_3.0_V6_TDI_DPF_Aut._Individual,15500,suv,2008,automatik,239,touareg,150000,diesel,volkswagen,nein,45355
Corvette_C1_1959_top_Zustand,90500,cabrio,1959,automatik,295,andere,90000,benzin,chevrolet,nein,94032
Alfa_Giulietta_2.0_JTDm_mit_QV_Ausstattung,13950,andere,2011,manuell,140,,60000,diesel,alfa_romeo,nein,86830
BMW_530D_E39,3400,limousine,2002,automatik,193,5er,150000,diesel,bmw,,24143
Seat_Ibiza_SC_1.4_TSI_DSG_Cupra,11500,kleinwagen,2010,automatik,179,ibiza,50000,benzin,seat,nein,60596
BMW_323i._e_21_Gesucht__In_jeden_Zustand_,0,,1985,,0,3er,150000,,bmw,,85051
Dacia_Logan_MCV_1.5_dCi,2800,kombi,2007,manuell,68,logan,150000,diesel,dacia,nein,64859
Vw_polo_tuf_04_2016,120,kleinwagen,1995,manuell,0,polo,150000,benzin,volkswagen,,68309
Mercedes_Benz_E220_|_220_E_|_TÜV_03/2017_|_w124_|_E_Klasse,1490,limousine,1992,automatik,136,e_klasse,150000,benzin,mercedes_benz,nein,13349
Vw_Caddy_1_9_sdi,650,kombi,2000,manuell,75,caddy,150000,diesel,volkswagen,,38259
Suzuki_Vitara_1_6_L_Benziner,1199,suv,1992,manuell,80,andere,150000,benzin,suzuki,nein,35039
Mazda_626_als_Ersatzteilespender_oder_Wiederaufbau,350,kombi,1998,manuell,0,6_reihe,150000,benzin,mazda,ja,54655
Alfa_Romeo_Spiber,3200,cabrio,2001,manuell,150,spider,150000,,alfa_romeo,,24939
KIA_OPIRUS_3_5_V6_EX,4000,limousine,2004,manuell,203,andere,150000,lpg,kia,nein,23558
Renault__Megane__Grandtour_Exception_2_0_dci_Scheckheft_blau,6450,kombi,2006,manuell,150,megane,125000,diesel,renault,nein,25715
Opel_Corsa_1.2_16V_Comfort_Tuev/AU_neu,1690,kleinwagen,2001,manuell,75,corsa,150000,benzin,opel,nein,63263
Volkswagen_Passat_2.5_TDI_V6_4Motion_Highline,1750,limousine,2002,automatik,150,passat,150000,diesel,volkswagen,nein,90768
Mercedes_Benz_A_140_Classic_Klima_Scheckheft_DB_TÜV_neu,2990,limousine,2001,automatik,82,a_klasse,70000,benzin,mercedes_benz,nein,23968
Astra_cabrio,1299,,2016,manuell,75,astra,150000,,opel,nein,59425
Audi_A4_Avant_1_8_Lichtpaket__Benzin__MMI__Xenon__Leder,11000,kombi,2010,automatik,0,a4,150000,benzin,audi,nein,24837
Vw_lupo_1.0_klima_servo_1_Jahr_TÜV,1000,kleinwagen,2000,manuell,50,lupo,150000,benzin,volkswagen,nein,65824
Microcar_MC1,3950,kleinwagen,2004,automatik,5,,70000,diesel,sonstige_autos,nein,90562
Opel_Omega_mit_Hagelschaden,650,kombi,2000,manuell,144,omega,150000,benzin,opel,ja,72820
CITREON_JUMPER_2_2_2010_LKW__KASTEN_HOCH_UND_LANG_TOP,5500,andere,2010,manuell,120,andere,150000,diesel,citroen,nein,7545
Citroeen_Xara_1_4_inklusive_Neu_TÜV/AU,1299,coupe,1998,manuell,75,andere,150000,benzin,citroen,nein,13435
Passat_fuer_ausschalten,1300,,2017,manuell,150,,150000,,volkswagen,nein,70374
VW_Touran_1.9_TDI_United,5800,bus,2007,manuell,105,,150000,diesel,volkswagen,ja,31319
Mercedes_Benz_C_180_T_Kompressor_Automatik_Elegance,7600,kombi,2004,automatik,143,c_klasse,150000,benzin,mercedes_benz,nein,27777
Volkswagen_Golf_Variant_1.4_TSI_DSG_Highline_Xenon_Panorama,13499,kombi,2010,automatik,160,golf,60000,benzin,volkswagen,nein,4107
